TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
31870,EUW1_7571564848,86,62,103,429,12,54,106,166,145,35,1,0,2,8,39,0,1,3,2,30,0,1
31871,EUW1_7571515764,85,233,3,119,412,122,35,103,22,33,0,0,0,2,19,0,1,4,8,51,1,0
31872,EUW1_7571452009,27,246,136,498,89,150,238,45,901,800,1,1,3,9,42,0,0,1,3,28,0,1
31873,EUW1_7570358628,75,35,910,145,12,164,91,45,202,497,1,0,3,8,32,0,1,1,10,43,1,0
31874,EUW1_7570314726,14,245,8,51,80,266,131,103,222,161,0,1,3,11,37,0,0,0,0,24,0,1
31875,EUW1_7569951334,69,64,25,119,432,777,950,10,901,412,1,0,3,11,44,0,1,1,2,18,0,1
31876,EUW1_7573803396,799,234,55,804,117,85,91,8,145,267,1,0,2,7,32,0,1,3,8,33,1,0
31877,EUW1_7573757756,67,200,161,498,350,122,76,55,21,12,0,0,0,2,12,0,1,3,9,27,1,0
31878,EUW1_7573708617,36,246,161,236,201,31,517,131,21,89,0,1,3,11,33,0,0,0,1,14,0,1
31879,EUW1_7573662771,122,59,7,498,555,164,11,112,901,518,0,0,2,0,19,0,1,1,5,29,1,0
31880,EUW1_7573467057,799,121,7,498,44,82,427,166,236,267,1,1,4,11,41,0,0,0,3,18,0,1
31881,EUW1_7572557037,24,254,61,895,526,875,60,126,31,412,0,0,0,3,27,1,1,4,9,42,1,0
31882,EUW1_7572514677,98,64,161,81,40,86,246,61,145,111,1,1,3,9,38,0,0,1,4,35,0,1
31883,EUW1_7572421884,150,20,161,143,555,41,36,246,145,432,1,1,4,10,44,0,0,0,4,23,0,1
31884,EUW1_7571658548,166,518,11,161,45,67,360,76,893,887,0,0,0,4,81,0,0,0,2,63,0,1
31885,EUW1_7571348430,86,91,4,96,147,80,59,163,51,111,0,1,1,5,10,0,0,1,0,21,0,1
31886,EUW1_7571320504,126,106,13,119,89,799,141,893,360,555,0,1,3,10,27,0,0,0,0,4,0,1
31887,EUW1_7571107791,86,59,10,145,53,223,163,75,221,63,1,0,3,7,39,1,1,3,8,37,0,1
31888,EUW1_7570850696,98,518,134,498,53,83,121,7,119,40,0,0,0,1,12,0,1,3,3,19,1,0
31889,EUW1_7570822029,24,246,29,236,267,240,56,42,145,526,0,0,1,5,24,1,1,4,11,46,1,0
31890,EUW1_7570814117,240,238,3,145,526,14,246,13,22,117,0,0,0,0,8,0,0,1,1,14,1,0
31891,EUW1_7573049793,14,517,238,222,26,61,77,25,42,497,0,0,0,1,16,0,1,3,8,40,1,0
31892,EUW1_7573004764,92,950,84,202,161,54,121,245,895,497,0,1,0,4,36,1,0,4,11,43,1,0
31893,EUW1_7572969549,2,131,950,21,412,799,141,84,145,888,0,1,4,11,28,0,0,0,1,20,0,1
31894,EUW1_7572675060,86,238,134,901,9,75,113,950,800,267,0,1,1,3,24,0,0,2,6,34,1,0
31895,EUW1_7572622051,133,517,38,119,412,14,25,4,498,26,0,1,1,7,32,0,0,1,0,17,0,1
31896,EUW1_7572581671,114,238,3,29,526,875,121,61,145,267,0,1,2,1,17,0,0,1,9,31,1,0
31897,EUW1_7572431076,6,245,166,145,267,150,60,238,804,117,0,0,0,4,21,1,1,4,9,27,1,0
31898,EUW1_7572377780,164,76,238,202,43,39,30,800,145,111,1,1,3,8,38,0,0,2,6,25,0,1
31899,EUW1_7572287238,75,203,103,147,350,78,5,4,145,117,0,1,2,8,35,0,0,1,3,19,0,1
31900,EUW1_7572247413,133,234,61,222,902,75,876,711,145,53,0,1,3,10,29,0,0,1,1,13,0,1
31901,EUW1_7572235328,799,254,133,901,26,14,143,103,15,161,0,0,0,0,0,0,0,0,0,0,0,1
31902,EUW1_7572196537,897,234,90,29,902,86,238,45,145,526,0,1,1,6,26,2,0,4,7,31,1,0
31903,EUW1_7572168684,799,246,163,202,800,19,421,134,145,412,0,0,0,1,8,0,1,3,6,31,1,0
31904,EUW1_7571773695,56,115,233,119,201,145,350,103,55,136,0,0,0,4,62,0,0,0,1,50,0,1
31905,EUW1_7571725599,107,200,245,360,518,54,67,238,800,99,0,0,0,10,44,1,1,5,8,57,1,0
31906,EUW1_7571649443,83,68,166,221,902,92,246,99,901,37,0,0,3,9,42,2,1,3,11,69,1,0
31907,EUW1_7571449050,266,234,142,21,12,154,59,157,110,111,0,0,1,4,25,1,1,3,8,38,1,0
31908,EUW1_7571335943,10,5,166,202,82,150,121,910,804,888,0,1,2,6,35,1,0,4,13,44,1,0
31909,EUW1_7574150988,517,106,131,222,902,50,5,38,22,117,0,1,3,8,33,0,0,0,2,16,0,1
31910,EUW1_7573936468,14,246,131,145,53,887,91,55,498,12,1,1,3,10,45,0,0,1,3,22,0,1
31911,EUW1_7573753118,31,9,145,51,44,82,246,950,18,412,0,0,0,2,19,0,1,4,11,37,1,0
31912,EUW1_7572283203,157,246,131,115,432,122,517,25,51,78,1,0,2,5,32,0,1,2,10,46,1,0
31913,EUW1_7572200120,516,246,101,145,518,86,36,69,81,432,0,0,0,1,15,0,1,3,6,29,1,0
31914,EUW1_7571443777,8,246,84,114,350,893,64,131,145,80,0,0,2,6,30,1,1,3,10,32,1,0
31915,EUW1_7571336879,14,245,166,96,902,39,876,777,202,43,2,0,5,10,39,0,1,0,4,37,0,1
31916,EUW1_7571166045,897,246,131,804,526,114,121,61,110,111,0,1,1,3,25,0,0,2,10,38,1,0
31917,EUW1_7571051108,27,200,131,145,201,80,36,38,22,432,0,0,0,1,12,0,1,3,3,27,1,0
31918,EUW1_7569463791,10,59,131,15,26,39,238,142,22,201,0,0,1,5,33,1,1,3,10,44,1,0
31919,EUW1_7569209851,69,59,131,22,63,157,876,166,50,267,0,0,0,0,4,0,0,2,3,20,1,0
31920,EUW1_7569011187,75,238,34,800,267,266,141,131,15,76,1,0,3,9,37,0,1,0,4,20,0,1
31921,EUW1_7568285731,79,497,78,104,4,105,166,901,21,420,0,0,0,0,54,0,0,0,0,0,0,1
31922,EUW1_7568184096,14,234,131,429,60,122,246,61,145,78,0,0,3,4,44,1,1,3,11,48,1,0
31923,EUW1_7568033174,86,82,134,901,555,48,5,115,81,101,2,1,3,10,45,0,0,2,4,31,0,1
31924,EUW1_7574019192,164,62,61,145,89,157,64,1,22,25,0,0,0,0,4,0,0,2,1,11,1,0
31925,EUW1_7573969891,157,64,41,50,74,875,59,55,895,350,0,0,1,3,25,0,1,2,6,26,1,0
31926,EUW1_7573768256,157,20,163,96,31,114,131,246,901,432,0,0,1,2,29,0,0,1,0,16,0,1
31927,EUW1_7573196440,19,64,14,901,16,157,77,90,51,40,0,0,0,0,11,0,1,4,10,27,1,0
31928,EUW1_7573188927,157,876,268,222,40,92,33,103,804,350,0,1,2,9,25,0,0,2,3,19,0,1
31929,EUW1_7572726318,157,245,69,236,902,777,234,8,222,526,1,0,1,10,34,0,1,3,2,25,0,1
31930,EUW1_7572653106,157,33,85,18,111,421,200,800,145,201,1,0,1,10,37,0,1,3,5,20,0,1
31931,EUW1_7572089750,24,107,134,21,432,157,121,3,145,35,1,0,1,9,36,0,1,3,7,27,0,1
31932,EUW1_7572043317,157,32,245,22,40,875,64,127,523,43,0,0,0,0,3,0,1,2,3,12,1,0
31933,EUW1_7572028445,157,32,38,498,53,58,254,103,42,37,0,0,0,0,3,0,0,2,3,12,1,0
31934,EUW1_7572024770,157,106,131,804,902,23,104,112,901,526,0,0,0,0,0,0,0,0,0,0,0,1
31935,EUW1_7571931564,266,157,893,51,412,83,131,8,895,117,0,1,2,4,30,1,0,3,10,25,1,0
31936,EUW1_7570890604,82,254,238,523,40,157,91,127,804,25,1,1,1,6,41,1,0,5,13,45,1,0
31937,EUW1_7570821391,27,517,133,98,53,157,141,245,22,888,1,1,2,8,36,0,0,1,3,19,0,1
31938,EUW1_7570814286,85,246,38,29,60,157,154,800,18,117,0,0,0,0,0,0,0,0,0,0,0,1
31939,EUW1_7570798659,19,35,517,236,267,157,59,134,15,43,0,0,1,3,25,1,1,1,9,34,1,0
31940,EUW1_7573573627,30,90,28,1,12,360,2,43,102,74,0,0,0,0,54,0,0,0,0,0,0,1
31941,EUW1_7573129685,17,62,13,950,432,39,141,7,145,267,0,1,0,2,20,1,0,3,9,30,1,0
31942,EUW1_7572746791,98,21,238,43,104,26,115,161,120,64,0,0,0,4,70,0,0,0,1,48,0,1
31943,EUW1_7572599498,5,89,35,2,36,5,89,17,110,166,0,0,0,0,45,0,0,0,0,0,0,1
31944,EUW1_7572282040,114,238,38,30,143,86,120,711,236,44,0,0,1,4,10,1,1,3,10,32,1,0
31945,EUW1_7571458340,799,887,134,202,37,39,154,8,222,117,0,0,1,3,21,0,1,3,9,33,1,0
31946,EUW1_7571364266,8,59,134,15,37,17,246,31,221,78,0,0,2,2,22,0,0,0,0,8,0,1
31947,EUW1_7571317841,107,876,950,901,40,14,64,893,51,888,0,1,1,4,22,0,0,2,9,48,1,0
31948,EUW1_7571268355,799,141,8,30,40,78,421,893,145,37,1,1,4,10,41,0,0,0,2,22,0,1
31949,EUW1_7571220637,897,5,8,30,111,31,63,157,119,888,2,1,4,9,44,0,0,2,5,25,0,1
31950,EUW1_7571174119,23,143,147,21,89,420,876,246,119,43,0,1,0,5,28,1,0,5,9,38,1,0
31951,EUW1_7570580755,36,104,893,30,111,875,79,136,67,412,0,1,0,4,41,2,0,5,8,59,1,0
31952,EUW1_7570529797,897,246,61,30,43,69,234,777,236,147,0,0,3,7,37,0,1,1,3,21,0,1
31953,EUW1_7570492544,23,115,134,517,799,800,14,103,131,523,0,0,0,4,74,0,0,0,1,52,0,1
31954,EUW1_7569854839,27,121,238,81,800,164,60,42,63,12,1,1,3,7,38,0,0,1,3,37,0,1
31955,EUW1_7568393057,516,84,238,221,104,223,20,141,51,893,0,0,0,4,75,0,0,0,2,71,0,1
31956,EUW1_7563108957,136,16,37,31,236,105,119,121,950,79,0,0,0,2,61,0,0,0,1,52,0,1
31957,EUW1_7573318816,114,203,10,145,98,68,950,134,221,201,0,1,1,6,33,2,0,4,7,57,1,0
31958,EUW1_7573250347,17,154,246,222,350,114,60,10,51,40,0,0,1,1,17,0,1,2,11,30,1,0
31959,EUW1_7570000264,54,17,157,22,117,122,9,127,523,267,0,1,2,4,19,0,0,0,1,4,0,1
31960,EUW1_7569937416,36,59,910,498,107,114,246,38,145,267,0,0,1,2,12,1,1,1,11,31,1,0
31961,EUW1_7569912830,92,56,103,51,161,114,36,134,901,143,0,0,1,2,20,1,1,4,11,28,1,0
31962,EUW1_7569712808,8,56,246,81,267,799,233,105,110,63,0,0,0,3,30,0,1,4,9,41,1,0
31963,EUW1_7569702317,36,76,63,498,117,266,104,103,145,267,1,1,2,8,39,0,0,2,2,20,0,1
31964,EUW1_7563112389,114,104,1,145,267,897,9,103,22,412,0,0,3,9,23,0,1,0,3,21,0,1
31965,EUW1_7563074200,58,5,18,112,267,80,246,13,51,43,0,0,0,1,11,0,1,3,8,36,1,0
31966,EUW1_7561456762,83,876,266,800,111,54,246,90,21,267,1,1,4,10,26,0,0,0,1,14,0,1
31967,EUW1_7561406204,54,517,142,222,201,83,5,63,22,267,1,1,1,9,38,0,0,3,4,23,0,1
31968,EUW1_7560632336,266,64,101,18,111,164,59,84,236,267,0,0,1,2,16,0,1,3,10,36,1,0
31969,EUW1_7560564060,33,246,55,81,267,80,200,13,901,432,0,0,1,7,33,0,1,2,2,14,0,1
31970,EUW1_7559662740,33,120,69,51,53,875,141,31,18,350,0,1,0,2,17,0,0,3,3,27,1,0
31971,EUW1_7549903076,154,76,777,15,432,14,5,517,222,117,0,0,0,1,8,0,0,0,4,26,1,0
31972,EUW1_7548206528,14,59,61,42,89,266,48,910,67,267,0,1,2,8,32,0,0,1,1,13,0,1
31973,EUW1_7548144958,516,59,268,81,267,6,131,133,22,40,0,1,2,8,22,0,0,1,1,10,0,1
31974,EUW1_7537821676,86,59,13,29,267,10,131,238,119,412,0,1,0,3,18,0,0,2,1,7,0,1
31975,EUW1_7537804152,114,131,13,804,111,80,11,8,29,117,0,1,0,2,15,0,0,3,1,29,1,0
31976,EUW1_7537788270,24,59,68,42,12,85,107,166,29,117,0,1,0,1,22,0,0,3,9,43,1,0
31977,EUW1_7537691939,68,91,246,29,22,31,107,517,18,350,0,1,1,4,37,1,0,3,9,47,1,0
31978,EUW1_7571051972,10,234,246,800,60,6,20,517,21,267,1,0,4,11,52,1,1,2,4,37,0,1
31979,EUW1_7570930707,6,20,517,42,12,350,35,131,145,254,0,0,1,10,30,0,1,2,2,19,0,1
31980,EUW1_7570645363,10,20,875,15,147,92,143,804,115,432,0,0,0,2,15,0,1,2,10,43,1,0
31981,EUW1_7570366457,427,24,45,222,25,897,20,103,202,89,0,1,2,5,27,0,0,1,4,13,0,1
31982,EUW1_7570102883,79,36,11,161,234,6,64,142,115,40,1,1,3,11,34,0,0,1,2,24,0,1
31983,EUW1_7569995328,6,120,3,222,432,164,91,7,22,163,0,0,1,2,23,1,1,4,10,44,1,0
31984,EUW1_7569966581,6,120,84,222,147,2,64,7,18,117,0,0,0,1,21,0,1,3,10,40,1,0
31985,EUW1_7569937675,68,246,10,236,902,6,517,166,18,12,1,0,4,9,27,0,1,0,5,19,0,1
31986,EUW1_7569905135,6,121,84,202,43,114,246,517,145,16,0,1,2,5,28,1,0,1,8,32,1,0
31987,EUW1_7569619372,10,20,96,901,37,516,59,81,119,26,1,0,1,5,23,1,1,4,10,37,1,0
31988,EUW1_7569531814,6,20,103,67,40,14,63,15,145,518,0,0,0,4,27,1,1,4,10,37,1,0
31989,EUW1_7569276943,133,106,69,22,800,6,20,90,498,50,1,1,1,3,29,0,0,3,8,49,1,0
31990,EUW1_7574038314,157,36,55,110,518,80,77,69,96,902,0,1,3,9,33,0,0,0,1,10,0,1
31991,EUW1_7573980200,14,62,99,45,89,39,77,163,51,9,0,0,0,1,19,1,1,4,11,32,1,0
31992,EUW1_7573912867,114,107,101,222,43,48,64,711,51,267,1,0,2,9,34,0,1,2,7,25,0,1
31993,EUW1_7573852268,92,234,161,21,43,31,80,777,145,50,0,1,0,3,8,0,0,2,2,20,1,0
31994,EUW1_7573804608,36,950,800,145,25,77,238,34,45,432,0,1,0,4,18,0,0,4,10,32,1,0
31995,EUW1_7573684178,114,106,893,51,22,58,5,55,145,43,0,1,2,8,25,1,0,3,8,47,1,0
31996,EUW1_7573635485,80,56,142,145,12,86,77,13,235,111,0,1,2,8,33,0,0,1,2,13,0,1
31997,EUW1_7573555202,246,28,1,145,40,897,234,142,51,99,1,1,2,10,31,0,0,3,1,16,0,1
31998,EUW1_7573492617,14,76,166,523,117,266,33,268,145,9,1,0,2,9,31,0,1,1,3,23,0,1
31999,EUW1_7573365441,17,238,55,235,43,266,517,91,147,111,0,1,3,11,38,0,0,0,2,16,0,1
32000,EUW1_7573321502,48,56,84,42,555,92,62,61,115,267,1,1,3,11,40,0,0,1,2,34,0,1
32001,EUW1_7573229579,39,141,4,236,902,98,107,13,51,497,1,1,2,11,25,0,0,1,4,41,0,1
32002,EUW1_7573212744,110,64,910,81,43,54,121,112,22,267,0,1,3,9,35,0,0,0,3,19,0,1
32003,EUW1_7573203616,421,106,61,360,111,23,141,497,29,117,0,1,3,9,25,0,0,0,1,20,0,1
32004,EUW1_7573186052,17,234,163,895,432,80,60,10,119,12,0,1,1,10,30,0,0,1,2,18,0,1
32005,EUW1_7573176421,80,5,161,202,267,15,107,7,222,16,0,0,0,1,11,0,1,1,1,22,1,0
32006,EUW1_7573175082,80,64,245,29,350,266,121,517,15,161,0,1,2,3,24,0,0,0,1,7,0,1
32007,EUW1_7573170562,68,121,126,50,267,80,131,38,202,412,1,1,3,10,43,0,0,1,5,23,0,1
32008,EUW1_7573805235,83,203,134,81,412,98,120,34,69,111,0,1,1,4,14,1,0,4,11,32,1,0
32009,EUW1_7573730016,82,64,39,901,12,98,141,517,74,111,1,0,1,9,35,0,1,2,3,33,0,1
32010,EUW1_7573636280,82,234,7,202,43,106,64,800,51,117,0,1,0,0,18,0,0,2,4,28,1,0
32011,EUW1_7573590100,122,59,112,804,25,82,950,163,360,412,1,1,4,9,39,0,0,0,1,26,0,1
32012,EUW1_7573514392,82,246,800,145,50,86,131,101,523,497,1,1,2,11,40,0,0,3,4,36,0,1
32013,EUW1_7573431325,799,234,131,51,902,82,120,61,901,16,0,0,0,0,3,0,1,3,4,28,1,0
32014,EUW1_7573112082,82,131,157,222,117,150,120,50,99,111,0,0,1,2,19,1,1,3,10,43,1,0
32015,EUW1_7573092933,799,234,4,115,267,82,64,127,15,350,1,0,2,10,34,0,1,2,4,24,0,1
32016,EUW1_7572999342,98,30,55,523,32,79,59,777,29,43,1,0,3,11,36,0,1,1,2,20,0,1
32017,EUW1_7572950862,82,113,777,523,117,39,950,518,96,235,0,1,4,8,33,0,0,0,2,19,0,1
32018,EUW1_7572895640,50,5,246,360,78,82,9,238,145,76,0,1,1,4,41,1,0,4,9,45,1,0
32019,EUW1_7572762386,85,59,50,18,117,82,254,517,498,43,1,1,3,10,33,0,0,0,2,19,0,1
32020,EUW1_7572710106,14,517,18,161,26,897,246,84,901,40,1,1,1,7,33,0,0,2,3,21,0,1
32021,EUW1_7574290564,54,59,901,51,161,6,92,90,236,267,1,0,2,4,38,0,1,2,10,51,1,0
32022,EUW1_7574226713,54,902,6,141,29,21,111,3,897,62,0,0,0,1,19,1,1,3,11,32,1,0
32023,EUW1_7574133903,163,51,14,78,412,54,43,6,200,804,0,0,0,2,21,1,1,4,9,40,1,0
32024,EUW1_7574043244,111,106,134,901,120,54,145,201,6,200,0,0,0,1,14,1,1,4,10,40,1,0
32025,EUW1_7571876935,5,238,150,122,4,136,81,89,145,41,0,0,0,0,70,0,0,0,0,0,0,1
32026,EUW1_7571862098,103,266,59,120,53,233,51,82,238,33,0,0,0,0,62,0,0,0,0,0,0,1
32027,EUW1_7571851322,83,800,103,555,516,4,161,33,893,157,0,0,0,0,50,0,0,0,0,0,0,1
32028,EUW1_7571843598,887,887,202,99,103,267,236,21,76,20,0,0,0,0,56,0,0,0,0,0,0,1
32029,EUW1_7571833489,516,555,122,78,57,72,202,82,17,91,0,0,0,0,60,0,0,0,0,0,0,1
32030,EUW1_7570926348,157,1,50,58,29,30,223,63,35,111,0,0,0,4,67,0,0,0,0,58,0,1
32031,EUW1_7569959685,122,427,4,22,99,17,32,55,523,40,0,0,1,3,25,0,1,3,8,31,1,0
32032,EUW1_7569861997,69,64,84,119,111,82,11,800,910,25,1,1,4,10,54,0,0,0,5,35,0,1
32033,EUW1_7569839852,68,234,166,222,43,39,60,13,51,412,1,1,2,8,30,0,0,2,3,16,0,1
32034,EUW1_7569679951,82,131,21,112,103,53,96,166,38,40,0,0,0,1,68,0,0,0,4,90,1,0
32035,EUW1_7569674861,235,412,22,51,64,91,420,888,799,9,0,0,0,4,55,0,0,0,1,31,0,1
32036,EUW1_7569663018,55,126,99,68,89,37,901,83,897,64,0,0,0,0,55,0,0,0,0,0,0,1
32037,EUW1_7574192208,516,267,77,22,161,134,126,16,5,202,3,1,5,12,29,0,0,0,4,20,0,1
32038,EUW1_7574096777,13,126,16,36,202,145,111,59,58,8,2,1,4,10,25,0,0,2,3,24,0,1
32039,EUW1_7573644181,74,24,517,360,235,141,32,45,21,12,0,1,3,10,37,0,0,0,0,5,0,1
32040,EUW1_7573610311,31,91,142,360,235,14,59,3,202,43,0,0,2,1,23,0,0,0,0,9,0,1
32041,EUW1_7573407312,266,48,101,523,76,897,59,45,18,555,0,1,2,5,29,1,0,2,9,39,1,0
32042,EUW1_7573323792,64,24,142,901,432,126,59,163,222,78,0,0,4,8,51,2,1,1,3,34,0,1
32043,EUW1_7572820941,800,51,53,113,106,45,67,59,10,902,1,1,3,10,21,0,0,0,2,6,0,1
32044,EUW1_7572752089,30,235,59,14,134,101,51,25,36,13,1,1,2,11,24,0,0,2,1,12,0,1
32045,EUW1_7572679196,412,234,3,266,222,142,202,32,10,497,0,0,3,3,24,1,1,2,11,34,1,0
32046,EUW1_7572622995,10,106,142,202,497,240,517,103,145,111,0,1,2,3,28,0,0,0,0,9,0,1
32047,EUW1_7572560894,133,20,142,21,412,166,106,161,901,40,0,1,2,1,18,0,0,2,4,26,1,0
32048,EUW1_7572475569,86,238,142,96,267,54,62,61,901,26,0,1,2,7,22,0,0,0,0,10,0,1
32049,EUW1_7570511083,150,35,142,21,99,10,36,25,15,40,1,1,4,9,36,0,0,1,10,20,0,1
32050,EUW1_7570440950,10,106,142,67,117,86,48,13,235,83,0,1,0,4,18,1,0,4,10,23,1,0
32051,EUW1_7570370410,10,32,126,18,40,54,233,112,901,350,1,1,4,10,36,0,0,1,5,27,0,1
32052,EUW1_7570097074,69,59,142,145,53,85,121,7,51,412,0,0,2,1,21,0,0,0,1,9,0,1
32053,EUW1_7569355028,10,36,142,21,40,92,121,25,68,145,0,1,3,8,23,0,0,0,2,9,0,1
32054,EUW1_7569305610,14,113,136,360,526,10,36,142,21,89,0,0,1,2,6,0,1,3,9,31,1,0
32055,EUW1_7569246938,75,5,90,222,117,10,32,901,21,40,0,0,2,3,9,1,1,3,8,24,1,0
32056,EUW1_7574254660,85,154,39,235,223,78,28,268,901,51,1,1,3,10,47,1,0,3,6,32,0,1
32057,EUW1_7574174731,19,32,18,69,412,421,91,134,51,432,0,0,1,3,18,0,0,1,0,8,0,1
32058,EUW1_7572210071,58,30,711,22,16,36,246,163,221,117,1,1,2,10,36,0,0,2,4,19,0,1
32059,EUW1_7572160590,14,106,112,110,111,92,234,142,222,412,0,0,0,2,18,0,0,4,8,44,1,0
32060,EUW1_7571014385,48,35,517,51,518,50,19,163,222,432,0,0,1,4,29,1,1,4,10,50,1,0
32061,EUW1_7571003968,38,79,10,51,412,223,64,517,429,89,0,0,0,0,5,0,0,0,0,13,1,0
32062,EUW1_7570166994,36,104,163,63,432,31,238,245,51,518,0,1,4,10,38,0,0,0,0,21,0,1
32063,EUW1_7570128589,54,24,61,18,267,157,517,777,119,526,1,1,1,8,28,0,0,3,4,19,0,1
32064,EUW1_7570084012,39,131,157,145,53,266,234,517,15,432,0,0,1,4,26,0,1,3,10,56,1,0
32065,EUW1_7569484840,24,5,147,18,526,54,64,103,145,111,0,0,3,4,29,0,0,0,2,16,0,1
32066,EUW1_7569405426,516,131,246,145,517,92,33,84,804,412,0,1,0,3,22,1,0,3,7,54,1,0
32067,EUW1_7569288267,240,246,103,498,432,875,131,238,145,497,0,0,0,4,22,1,1,3,11,35,1,0
32068,EUW1_7567626328,82,245,901,145,111,19,234,127,67,432,0,1,4,10,48,2,0,2,7,48,1,0
32069,EUW1_7567609448,50,876,80,81,78,164,517,157,119,111,0,0,0,2,17,0,1,3,10,29,1,0
32070,EUW1_7567598258,79,56,10,119,12,92,120,800,360,412,0,0,2,4,17,0,1,0,0,6,0,1
32071,EUW1_7567408506,98,120,893,901,111,127,163,133,51,89,0,0,3,2,46,3,1,3,14,47,1,0
32072,EUW1_7567366973,92,163,112,51,43,98,107,10,145,235,0,1,2,3,12,1,0,1,6,34,1,0
32073,EUW1_7567268305,78,121,163,119,412,92,106,103,110,432,4,1,4,11,55,0,0,3,5,44,0,1
32074,EUW1_7574353637,14,64,711,202,78,777,62,134,145,267,0,1,1,9,42,0,0,1,1,17,0,1
32075,EUW1_7574321646,83,59,517,145,412,58,5,50,202,432,0,1,3,3,27,0,0,0,3,15,0,1
32076,EUW1_7574156075,54,104,25,360,111,517,11,799,222,117,0,0,2,7,33,1,1,3,9,25,0,1
32077,EUW1_7573752840,799,76,142,81,432,39,121,8,236,12,1,1,2,9,38,0,0,2,5,18,0,1
32078,EUW1_7573647287,114,5,103,145,32,266,120,893,22,117,1,1,0,7,39,1,0,5,7,50,1,0
32079,EUW1_7573589208,799,64,3,18,60,875,25,34,523,37,0,1,0,12,44,1,0,3,2,30,0,1
32080,EUW1_7573523201,897,154,76,145,80,901,141,245,523,910,1,1,3,10,48,0,0,2,2,29,0,1
32081,EUW1_7573076747,24,154,38,18,117,58,131,39,96,40,0,0,0,0,21,0,1,3,11,28,1,0
32082,EUW1_7573048784,92,30,18,236,201,8,59,45,110,497,0,1,1,9,37,0,0,1,0,26,0,1
32083,EUW1_7571813443,41,20,61,22,117,82,80,7,145,555,0,1,3,9,43,0,0,1,2,29,0,1
32084,EUW1_7571788304,17,120,45,51,555,36,107,101,145,60,0,1,1,4,26,1,0,3,9,39,1,0
32085,EUW1_7571743384,122,107,134,145,412,13,60,238,18,53,1,0,3,10,40,0,1,1,6,35,0,1
32086,EUW1_7571664672,24,62,38,804,117,893,11,29,222,12,0,0,0,1,10,0,1,2,4,23,1,0
32087,EUW1_7571601558,14,234,45,145,43,122,28,4,523,201,0,0,0,2,25,1,1,4,11,42,1,0
32088,EUW1_7571546591,24,107,910,901,40,420,203,38,96,117,0,0,1,2,24,1,1,3,12,38,1,0
32089,EUW1_7571388487,897,79,800,145,80,86,5,161,81,40,0,1,2,7,42,1,0,3,10,35,1,0
32090,EUW1_7571335890,86,233,103,145,143,92,203,35,18,80,0,1,2,6,38,1,0,3,11,35,1,0
32091,EUW1_7571294734,777,131,134,145,117,14,104,163,96,902,0,0,2,5,35,1,1,2,10,47,1,0
32092,EUW1_7571275532,266,91,69,145,43,6,421,134,22,201,0,0,1,0,10,0,0,0,0,2,0,1
32093,EUW1_7571212401,897,517,157,498,43,92,246,7,145,555,1,1,1,7,25,1,0,3,11,44,1,0
32094,EUW1_7571294857,799,120,800,15,497,27,28,90,222,40,0,0,1,3,14,0,1,3,10,30,1,0
32095,EUW1_7571201296,27,234,134,145,235,10,24,55,498,43,0,0,1,3,20,1,1,3,11,30,1,0
32096,EUW1_7571175094,54,233,34,15,37,517,59,103,18,12,0,0,2,0,8,0,0,0,3,25,1,0
32097,EUW1_7571138931,86,91,7,145,16,36,59,9,360,25,0,1,0,4,16,0,0,3,9,32,1,0
32098,EUW1_7571092845,141,36,55,804,40,8,154,14,901,43,0,1,2,8,29,1,0,3,8,38,1,0
32099,EUW1_7569618739,14,235,101,21,517,96,53,121,901,31,0,0,0,4,59,0,0,0,0,48,0,1
32100,EUW1_7569581909,69,36,10,81,80,777,154,157,910,142,1,1,2,10,37,0,0,3,5,32,0,1
32101,EUW1_7569558545,126,107,96,222,117,266,950,103,895,37,0,0,0,7,30,0,0,1,0,6,0,1
32102,EUW1_7569507118,24,121,38,236,267,86,131,96,42,16,1,1,2,11,45,0,0,3,3,20,0,1
32103,EUW1_7569310144,62,9,34,360,267,86,163,8,145,40,1,0,4,9,41,0,1,0,3,32,0,1
32104,EUW1_7569247999,92,107,7,901,117,54,77,55,804,57,1,1,3,7,38,0,0,2,4,32,0,1
32105,EUW1_7569208921,84,78,777,202,412,13,238,134,523,267,0,0,0,0,6,0,0,1,1,13,1,0
32106,EUW1_7569153230,83,233,84,22,147,266,76,126,498,497,0,1,0,3,17,0,0,2,5,39,1,0
32107,EUW1_7569106109,68,91,99,804,902,14,35,134,110,25,0,0,0,1,13,1,1,4,13,29,1,0
32108,EUW1_7569052259,92,799,91,145,111,24,517,157,96,902,1,1,4,8,36,0,0,0,3,19,0,1
32109,EUW1_7569043220,14,121,3,21,25,50,876,91,804,60,0,0,0,0,0,0,0,0,0,0,1,0
32110,EUW1_7573882235,6,48,14,81,111,86,106,800,360,517,2,1,2,9,58,0,0,3,8,43,0,1
32111,EUW1_7571411917,518,142,14,161,133,80,360,498,76,136,0,0,0,0,46,0,0,0,0,0,0,0
